playerid,name,position,teamid,teamname,teamabbr,points,pointschange,value,valueid,valuechangeamount,valuechangepercentage,valuechangedirection,status,starts,goals,assists,concedes,cleansheets,saves,pensmissed,redcards,weekpoints,highestvalue,lowestvalue,form,image,starmen,rating
54756,Victor Wanyama,MID,6,Tottenham Hotspur,TOT,2,0,5.3,0,0.025,0.4694835680751174,d,a,1,0,0,0,0,0,0,0,0,5.4,5.3,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/53437.png,0,0.00000
93309,Viktor Klonaridis,MID,234,AEK Athens,AEK,16,0,6.0,0,0.200,3.3472803347280338,u,a,2,2,0,0,0,0,0,0,0,6.0,5.8,16,https://secure.cache.images.core.optasports.com/soccer/players/150x150/171928.png,0,0.00000
184847,Viktor Kovalenko,MID,455,Shakhtar Donetsk,SHA,2,0,5.5,0,0.025,0.45871559633027525,d,a,0,0,0,0,0,0,0,0,0,5.5,5.5,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/275828.png,0,0.00000
137908,Vincenzo Grifo,MID,1902,TSG 1899 Hoffenheim,TSG,0,0,5.5,0,0.050,0.9090909090909092,d,a,0,0,0,0,0,0,0,0,0,5.6,5.5,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/254873.png,0,0.00000
86399,Vitolo,MID,175,Atlético de Madrid,ATM,0,0,6.0,0,0.050,0.8333333333333334,d,a,0,0,0,0,0,0,0,0,0,6.1,6.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/148852.png,0,0.00000
60361,Vladislav Ignatjev,MID,271,Lokomotiv Moscow,LCM,4,0,5.2,0,0.025,0.48543689320388345,d,a,2,0,0,0,0,0,0,0,0,5.2,5.2,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/27673.png,0,0.00000
241519,Weston McKennie,MID,167,FC Schalke 04,SCH,13,0,5.4,0,0.100,1.869158878504673,u,a,2,1,1,0,0,0,0,0,0,5.4,5.2,13,https://secure.cache.images.core.optasports.com/soccer/players/150x150/459693.png,0,0.00000
68312,Xherdan Shaqiri,MID,14,Liverpool,LIV,1,0,6.3,0,0.050,0.7905138339920948,d,a,0,0,0,0,0,0,0,0,0,6.4,6.3,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/83268.png,0,0.00000
51310,Yacine Brahimi,MID,201,FC Porto,FCP,4,0,6.3,0,0.025,0.4,d,a,2,0,0,0,0,0,0,0,0,6.3,6.3,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/39221.png,0,0.00000
59784,Yasin Öztekin,MID,208,Galatasaray,GAL,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
66959,Younès Belhanda,MID,208,Galatasaray,GAL,4,0,5.7,0,0.025,0.4424778761061947,d,a,2,0,0,0,0,0,0,0,0,5.7,5.7,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/87814.png,0,0.00000
166989,Youri Tielemans,MID,146,Monaco,MON,4,0,6.4,0,0.025,0.3937007874015749,d,a,2,0,0,0,0,0,0,0,0,6.4,6.4,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/297294.png,0,0.00000
80756,Zakaria Labyad,MID,215,Ajax,AJA,0,0,6.1,0,0.050,0.819672131147541,d,a,0,0,0,0,0,0,0,0,0,6.2,6.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/102889.png,0,0.00000
46497,Ángel Di María,MID,149,Paris Saint-Germain,PSG,10,0,7.4,0,0.100,1.3559322033898307,u,a,2,1,0,0,0,0,0,0,0,7.4,7.3,10,https://secure.cache.images.core.optasports.com/soccer/players/150x150/16579.png,0,0.00000
115860,Óliver Torres,MID,201,FC Porto,FCP,1,0,5.9,0,0.025,0.42194092827004226,d,a,0,0,0,0,0,0,0,0,0,6.0,5.9,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/241873.png,0,0.00000
